timeout_s,instance,stratum,domain,mode,runtime_ms,status,timed_out,derived_from_timeout_s
5.0,lec_mult_CvK_11x11.sanitized.cnf,resource_allocation_like,competition_main,A_cadical,60041.750079,TIMEOUT,True,60.0
5.0,lec_mult_CvK_11x11.sanitized.cnf,resource_allocation_like,competition_main,B_kissat,60037.259343,TIMEOUT,True,60.0
5.0,flat75-73.cnf,resource_allocation_like,matching_capacity,A_cadical,67.222134,SATISFIABLE,False,60.0
5.0,flat75-73.cnf,resource_allocation_like,matching_capacity,B_kissat,34.293374,SATISFIABLE,False,60.0
5.0,uf250-033.cnf,resource_allocation_like,random_control,A_cadical,17.868438,TIMEOUT,True,60.0
5.0,uf250-033.cnf,resource_allocation_like,random_control,B_kissat,17.664037,TIMEOUT,True,60.0
5.0,uuf200-089.cnf,resource_allocation_like,random_control,A_cadical,17.614573,TIMEOUT,True,60.0
5.0,uuf200-089.cnf,resource_allocation_like,random_control,B_kissat,18.165345,TIMEOUT,True,60.0
5.0,uf200-020.cnf,resource_allocation_like,random_control,A_cadical,17.625887,TIMEOUT,True,60.0
5.0,uf200-020.cnf,resource_allocation_like,random_control,B_kissat,17.854714,TIMEOUT,True,60.0
5.0,flat200-24.cnf,resource_allocation_like,matching_capacity,A_cadical,66.114468,SATISFIABLE,False,60.0
5.0,flat200-24.cnf,resource_allocation_like,matching_capacity,B_kissat,34.421237,SATISFIABLE,False,60.0
5.0,flat75-47.cnf,resource_allocation_like,matching_capacity,A_cadical,66.538079,SATISFIABLE,False,60.0
5.0,flat75-47.cnf,resource_allocation_like,matching_capacity,B_kissat,33.906518,SATISFIABLE,False,60.0
5.0,lec_mult_DvK_12x12.sanitized.cnf,resource_allocation_like,competition_main,A_cadical,60041.324441,TIMEOUT,True,60.0
5.0,lec_mult_DvK_12x12.sanitized.cnf,resource_allocation_like,competition_main,B_kissat,60037.587736,TIMEOUT,True,60.0
5.0,uuf250-098.cnf,resource_allocation_like,random_control,A_cadical,17.96507,TIMEOUT,True,60.0
5.0,uuf250-098.cnf,resource_allocation_like,random_control,B_kissat,18.016408,TIMEOUT,True,60.0
5.0,mrpp_4x4#12_12.cnf,resource_allocation_like,competition_main,A_cadical,6138.213496,TIMEOUT,True,60.0
5.0,mrpp_4x4#12_12.cnf,resource_allocation_like,competition_main,B_kissat,6237.908022,TIMEOUT,True,60.0
5.0,uuf250-063.cnf,resource_allocation_like,random_control,A_cadical,17.83873,TIMEOUT,True,60.0
5.0,uuf250-063.cnf,resource_allocation_like,random_control,B_kissat,17.373633,TIMEOUT,True,60.0
5.0,uf200-051.cnf,resource_allocation_like,random_control,A_cadical,17.919971,TIMEOUT,True,60.0
5.0,uf200-051.cnf,resource_allocation_like,random_control,B_kissat,17.845313,TIMEOUT,True,60.0
5.0,flat200-40.cnf,resource_allocation_like,matching_capacity,A_cadical,66.514372,SATISFIABLE,False,60.0
5.0,flat200-40.cnf,resource_allocation_like,matching_capacity,B_kissat,66.754529,SATISFIABLE,False,60.0
5.0,flat200-6.cnf,resource_allocation_like,matching_capacity,A_cadical,65.966738,SATISFIABLE,False,60.0
5.0,flat200-6.cnf,resource_allocation_like,matching_capacity,B_kissat,67.501688,SATISFIABLE,False,60.0
5.0,flat75-41.cnf,resource_allocation_like,matching_capacity,A_cadical,66.645785,SATISFIABLE,False,60.0
5.0,flat75-41.cnf,resource_allocation_like,matching_capacity,B_kissat,34.072824,SATISFIABLE,False,60.0
5.0,flat200-95.cnf,resource_allocation_like,matching_capacity,A_cadical,116.954586,SATISFIABLE,False,60.0
5.0,flat200-95.cnf,resource_allocation_like,matching_capacity,B_kissat,66.228969,SATISFIABLE,False,60.0
5.0,bw_large.b.cnf,resource_allocation_like,planning_scheduling,A_cadical,116.307535,SATISFIABLE,False,60.0
5.0,bw_large.b.cnf,resource_allocation_like,planning_scheduling,B_kissat,66.152546,SATISFIABLE,False,60.0
5.0,uf200-086.cnf,resource_allocation_like,random_control,A_cadical,17.748176,TIMEOUT,True,60.0
5.0,uf200-086.cnf,resource_allocation_like,random_control,B_kissat,17.672331,TIMEOUT,True,60.0
5.0,jnh6.cnf,resource_allocation_like,crafted_structured,A_cadical,67.114829,UNSATISFIABLE,False,60.0
5.0,jnh6.cnf,resource_allocation_like,crafted_structured,B_kissat,17.627401,UNSATISFIABLE,False,60.0
5.0,flat100-13.cnf,resource_allocation_like,matching_capacity,A_cadical,66.259879,SATISFIABLE,False,60.0
5.0,flat100-13.cnf,resource_allocation_like,matching_capacity,B_kissat,17.791649,SATISFIABLE,False,60.0
5.0,uf200-029.cnf,resource_allocation_like,random_control,A_cadical,17.991504,TIMEOUT,True,60.0
5.0,uf200-029.cnf,resource_allocation_like,random_control,B_kissat,17.962109,TIMEOUT,True,60.0
5.0,uuf200-017.cnf,resource_allocation_like,random_control,A_cadical,17.93304,TIMEOUT,True,60.0
5.0,uuf200-017.cnf,resource_allocation_like,random_control,B_kissat,17.906982,TIMEOUT,True,60.0
5.0,uf250-028.cnf,resource_allocation_like,random_control,A_cadical,17.509646,TIMEOUT,True,60.0
5.0,uf250-028.cnf,resource_allocation_like,random_control,B_kissat,17.744888,TIMEOUT,True,60.0
5.0,uf250-014.cnf,resource_allocation_like,random_control,A_cadical,17.685745,TIMEOUT,True,60.0
5.0,uf250-014.cnf,resource_allocation_like,random_control,B_kissat,18.155943,TIMEOUT,True,60.0
5.0,uf200-090.cnf,resource_allocation_like,random_control,A_cadical,35.732274,TIMEOUT,True,60.0
5.0,uf200-090.cnf,resource_allocation_like,random_control,B_kissat,20.631467,TIMEOUT,True,60.0
5.0,uuf250-062.cnf,resource_allocation_like,random_control,A_cadical,17.92324,TIMEOUT,True,60.0
5.0,uuf250-062.cnf,resource_allocation_like,random_control,B_kissat,17.742328,TIMEOUT,True,60.0
5.0,uuf200-03.cnf,resource_allocation_like,random_control,A_cadical,17.878299,TIMEOUT,True,60.0
5.0,uuf200-03.cnf,resource_allocation_like,random_control,B_kissat,17.60001,TIMEOUT,True,60.0
5.0,flat75-61.cnf,resource_allocation_like,matching_capacity,A_cadical,66.981801,SATISFIABLE,False,60.0
5.0,flat75-61.cnf,resource_allocation_like,matching_capacity,B_kissat,34.158404,SATISFIABLE,False,60.0
5.0,flat100-18.cnf,resource_allocation_like,matching_capacity,A_cadical,66.428306,SATISFIABLE,False,60.0
5.0,flat100-18.cnf,resource_allocation_like,matching_capacity,B_kissat,17.98005,SATISFIABLE,False,60.0
5.0,flat100-36.cnf,resource_allocation_like,matching_capacity,A_cadical,66.282539,SATISFIABLE,False,60.0
5.0,flat100-36.cnf,resource_allocation_like,matching_capacity,B_kissat,17.832071,SATISFIABLE,False,60.0
5.0,uf250-094.cnf,resource_allocation_like,random_control,A_cadical,17.52933,TIMEOUT,True,60.0
5.0,uf250-094.cnf,resource_allocation_like,random_control,B_kissat,17.514337,TIMEOUT,True,60.0
5.0,uuf250-072.cnf,resource_allocation_like,random_control,A_cadical,17.500555,TIMEOUT,True,60.0
5.0,uuf250-072.cnf,resource_allocation_like,random_control,B_kissat,17.968581,TIMEOUT,True,60.0
5.0,jnh214.cnf,resource_allocation_like,crafted_structured,A_cadical,66.811371,UNSATISFIABLE,False,60.0
5.0,jnh214.cnf,resource_allocation_like,crafted_structured,B_kissat,17.966242,UNSATISFIABLE,False,60.0
5.0,flat200-81.cnf,resource_allocation_like,matching_capacity,A_cadical,66.461013,SATISFIABLE,False,60.0
5.0,flat200-81.cnf,resource_allocation_like,matching_capacity,B_kissat,66.822099,SATISFIABLE,False,60.0
5.0,uf250-073.cnf,resource_allocation_like,random_control,A_cadical,17.916044,TIMEOUT,True,60.0
5.0,uf250-073.cnf,resource_allocation_like,random_control,B_kissat,18.671853,TIMEOUT,True,60.0
5.0,uuf250-029.cnf,resource_allocation_like,random_control,A_cadical,18.394801,TIMEOUT,True,60.0
5.0,uuf250-029.cnf,resource_allocation_like,random_control,B_kissat,18.922622,TIMEOUT,True,60.0
5.0,flat100-34.cnf,resource_allocation_like,matching_capacity,A_cadical,67.199615,SATISFIABLE,False,60.0
5.0,flat100-34.cnf,resource_allocation_like,matching_capacity,B_kissat,17.790963,SATISFIABLE,False,60.0
5.0,aim-50-2_0-yes1-4.cnf,resource_allocation_like,crafted_structured,A_cadical,66.440863,SATISFIABLE,False,60.0
5.0,aim-50-2_0-yes1-4.cnf,resource_allocation_like,crafted_structured,B_kissat,17.610257,SATISFIABLE,False,60.0
5.0,flat100-40.cnf,resource_allocation_like,matching_capacity,A_cadical,66.535072,SATISFIABLE,False,60.0
5.0,flat100-40.cnf,resource_allocation_like,matching_capacity,B_kissat,17.579671,SATISFIABLE,False,60.0
5.0,uuf250-016.cnf,resource_allocation_like,random_control,A_cadical,17.458772,TIMEOUT,True,60.0
5.0,uuf250-016.cnf,resource_allocation_like,random_control,B_kissat,17.421365,TIMEOUT,True,60.0
5.0,jnh307.cnf,resource_allocation_like,crafted_structured,A_cadical,66.176825,UNSATISFIABLE,False,60.0
5.0,jnh307.cnf,resource_allocation_like,crafted_structured,B_kissat,17.662069,UNSATISFIABLE,False,60.0
5.0,flat200-19.cnf,resource_allocation_like,matching_capacity,A_cadical,116.914771,SATISFIABLE,False,60.0
5.0,flat200-19.cnf,resource_allocation_like,matching_capacity,B_kissat,66.872972,SATISFIABLE,False,60.0
5.0,aim-50-3_4-yes1-2.cnf,resource_allocation_like,crafted_structured,A_cadical,33.925764,SATISFIABLE,False,60.0
5.0,aim-50-3_4-yes1-2.cnf,resource_allocation_like,crafted_structured,B_kissat,17.940359,SATISFIABLE,False,60.0
5.0,flat200-68.cnf,resource_allocation_like,matching_capacity,A_cadical,66.304105,SATISFIABLE,False,60.0
5.0,flat200-68.cnf,resource_allocation_like,matching_capacity,B_kissat,67.235156,SATISFIABLE,False,60.0
5.0,uuf200-036.cnf,resource_allocation_like,random_control,A_cadical,17.500699,TIMEOUT,True,60.0
5.0,uuf200-036.cnf,resource_allocation_like,random_control,B_kissat,18.012169,TIMEOUT,True,60.0
5.0,uf200-044.cnf,resource_allocation_like,random_control,A_cadical,34.781753,TIMEOUT,True,60.0
5.0,uf200-044.cnf,resource_allocation_like,random_control,B_kissat,18.332464,TIMEOUT,True,60.0
5.0,flat100-27.cnf,resource_allocation_like,matching_capacity,A_cadical,66.782541,SATISFIABLE,False,60.0
5.0,flat100-27.cnf,resource_allocation_like,matching_capacity,B_kissat,42.208033,SATISFIABLE,False,60.0
5.0,uf250-068.cnf,resource_allocation_like,random_control,A_cadical,35.459984,TIMEOUT,True,60.0
5.0,uf250-068.cnf,resource_allocation_like,random_control,B_kissat,18.050815,TIMEOUT,True,60.0
5.0,flat200-85.cnf,resource_allocation_like,matching_capacity,A_cadical,66.22704,SATISFIABLE,False,60.0
5.0,flat200-85.cnf,resource_allocation_like,matching_capacity,B_kissat,66.150569,SATISFIABLE,False,60.0
5.0,uuf200-060.cnf,resource_allocation_like,random_control,A_cadical,17.728299,TIMEOUT,True,60.0
5.0,uuf200-060.cnf,resource_allocation_like,random_control,B_kissat,18.528323,TIMEOUT,True,60.0
15.0,aim-50-1_6-no-1.cnf,cardinality_exact_r_heavy,crafted_structured,A_cadical,66.513822,UNSATISFIABLE,False,60.0
15.0,aim-50-1_6-no-1.cnf,cardinality_exact_r_heavy,crafted_structured,B_kissat,34.801442,UNSATISFIABLE,False,60.0
15.0,hole6.cnf,lkk_direct_structural_unsat,matching_capacity,A_cadical,118.455692,UNSATISFIABLE,False,60.0
15.0,hole6.cnf,lkk_direct_structural_unsat,matching_capacity,B_kissat,35.586043,UNSATISFIABLE,False,60.0
15.0,noL-11-4.sanitized.cnf,matching_hall_like,competition_main,A_cadical,60054.826707,TIMEOUT,True,60.0
15.0,noL-11-4.sanitized.cnf,matching_hall_like,competition_main,B_kissat,60052.270941,TIMEOUT,True,60.0
15.0,e0ddr2-10-by-5-4.cnf,no_useful_detected_structure,planning_scheduling,A_cadical,417.368816,SATISFIABLE,False,60.0
15.0,e0ddr2-10-by-5-4.cnf,no_useful_detected_structure,planning_scheduling,B_kissat,66.333172,SATISFIABLE,False,60.0
15.0,uf250-029.cnf,resource_allocation_like,random_control,A_cadical,17.5247,TIMEOUT,True,60.0
15.0,uf250-029.cnf,resource_allocation_like,random_control,B_kissat,17.963431,TIMEOUT,True,60.0
15.0,ais6.cnf,structural_not_closed_by_flow,matching_capacity,A_cadical,66.127721,SATISFIABLE,False,60.0
15.0,ais6.cnf,structural_not_closed_by_flow,matching_capacity,B_kissat,18.179751,SATISFIABLE,False,60.0
15.0,mdp-32-16-sat.cnf,cardinality_exact_r_heavy,competition_main,A_cadical,60049.238543,TIMEOUT,True,60.0
15.0,mdp-32-16-sat.cnf,cardinality_exact_r_heavy,competition_main,B_kissat,60051.245376,TIMEOUT,True,60.0
15.0,hole10.cnf,lkk_direct_structural_unsat,matching_capacity,A_cadical,60051.104367,TIMEOUT,True,60.0
15.0,hole10.cnf,lkk_direct_structural_unsat,matching_capacity,B_kissat,2325.058484,UNSATISFIABLE,False,60.0
15.0,noL-11-20.sanitized.cnf,matching_hall_like,competition_main,A_cadical,51469.419767,TIMEOUT,True,60.0
15.0,noL-11-20.sanitized.cnf,matching_hall_like,competition_main,B_kissat,45805.765562,TIMEOUT,True,60.0
15.0,combined-crypto1-wff-seed-1-wffvars-450-cryptocplx-40-overlap-2.cnf,no_useful_detected_structure,competition_main,A_cadical,17838.798801,TIMEOUT,True,60.0
15.0,combined-crypto1-wff-seed-1-wffvars-450-cryptocplx-40-overlap-2.cnf,no_useful_detected_structure,competition_main,B_kissat,38767.913133,TIMEOUT,True,60.0
15.0,flat200-78.cnf,resource_allocation_like,matching_capacity,A_cadical,66.315458,SATISFIABLE,False,60.0
15.0,flat200-78.cnf,resource_allocation_like,matching_capacity,B_kissat,33.802889,SATISFIABLE,False,60.0
15.0,mchess_17.cnf,structural_not_closed_by_flow,competition_main,A_cadical,60044.928743,TIMEOUT,True,60.0
15.0,mchess_17.cnf,structural_not_closed_by_flow,competition_main,B_kissat,60043.832478,TIMEOUT,True,60.0
15.0,2bitadd_12.cnf,cardinality_exact_r_heavy,planning_scheduling,A_cadical,66.114108,SATISFIABLE,False,60.0
15.0,2bitadd_12.cnf,cardinality_exact_r_heavy,planning_scheduling,B_kissat,66.636252,SATISFIABLE,False,60.0
15.0,Schur_161_5_d38.cnf,matching_hall_like,competition_main,A_cadical,60057.926948,TIMEOUT,True,60.0
15.0,Schur_161_5_d38.cnf,matching_hall_like,competition_main,B_kissat,60054.034173,TIMEOUT,True,60.0
15.0,hwmcc17miters-xits-iso-oski15a08b00s.sanitized.cnf,no_useful_detected_structure,competition_main,A_cadical,60048.034497,TIMEOUT,True,60.0
15.0,hwmcc17miters-xits-iso-oski15a08b00s.sanitized.cnf,no_useful_detected_structure,competition_main,B_kissat,6894.565593,UNSATISFIABLE,False,60.0
15.0,lec_mult_CvW_12x12.sanitized.cnf,resource_allocation_like,competition_main,A_cadical,60048.928391,TIMEOUT,True,60.0
15.0,lec_mult_CvW_12x12.sanitized.cnf,resource_allocation_like,competition_main,B_kissat,60044.313799,TIMEOUT,True,60.0
15.0,logistics.a.cnf,cardinality_exact_r_heavy,planning_scheduling,A_cadical,66.46925,SATISFIABLE,False,60.0
15.0,logistics.a.cnf,cardinality_exact_r_heavy,planning_scheduling,B_kissat,66.476822,SATISFIABLE,False,60.0
15.0,Folkman-175-9054056.sanitized.cnf,matching_hall_like,competition_main,A_cadical,60008.348218,TIMEOUT,True,60.0
15.0,Folkman-175-9054056.sanitized.cnf,matching_hall_like,competition_main,B_kissat,60049.288133,TIMEOUT,True,60.0
15.0,g2-hwmcc15deep-6s161-k17.cnf,no_useful_detected_structure,competition_main,A_cadical,60007.531452,TIMEOUT,True,60.0
15.0,g2-hwmcc15deep-6s161-k17.cnf,no_useful_detected_structure,competition_main,B_kissat,60050.492464,TIMEOUT,True,60.0
15.0,uuf200-051.cnf,resource_allocation_like,random_control,A_cadical,17.662783,TIMEOUT,True,60.0
15.0,uuf200-051.cnf,resource_allocation_like,random_control,B_kissat,17.434806,TIMEOUT,True,60.0
15.0,par32-1-c.cnf,cardinality_exact_r_heavy,crafted_parity,A_cadical,60045.229162,TIMEOUT,True,60.0
15.0,par32-1-c.cnf,cardinality_exact_r_heavy,crafted_parity,B_kissat,60036.723195,TIMEOUT,True,60.0
15.0,noL-11-16.sanitized.cnf,matching_hall_like,competition_main,A_cadical,27069.68776,TIMEOUT,True,60.0
15.0,noL-11-16.sanitized.cnf,matching_hall_like,competition_main,B_kissat,44135.032315,TIMEOUT,True,60.0
15.0,j3037_10_mdd_b.cnf,no_useful_detected_structure,competition_main,A_cadical,1572.224784,SATISFIABLE,False,60.0
15.0,j3037_10_mdd_b.cnf,no_useful_detected_structure,competition_main,B_kissat,60038.904757,TIMEOUT,True,60.0
15.0,Break_08_24.xml.cnf,resource_allocation_like,competition_main,A_cadical,517.82172,SATISFIABLE,False,60.0
15.0,Break_08_24.xml.cnf,resource_allocation_like,competition_main,B_kissat,467.998683,SATISFIABLE,False,60.0
15.0,dubois25.cnf,cardinality_exact_r_heavy,crafted_parity,A_cadical,66.006096,UNSATISFIABLE,False,60.0
15.0,dubois25.cnf,cardinality_exact_r_heavy,crafted_parity,B_kissat,17.709544,UNSATISFIABLE,False,60.0
15.0,Folkman-180-5383714.sanitized.cnf,matching_hall_like,competition_main,A_cadical,60052.283836,TIMEOUT,True,60.0
15.0,Folkman-180-5383714.sanitized.cnf,matching_hall_like,competition_main,B_kissat,60047.95035,TIMEOUT,True,60.0
15.0,Dodecahedron-k7.cnf,no_useful_detected_structure,competition_main,A_cadical,60012.713541,TIMEOUT,True,60.0
15.0,Dodecahedron-k7.cnf,no_useful_detected_structure,competition_main,B_kissat,60007.161842,TIMEOUT,True,60.0
15.0,uf250-059.cnf,resource_allocation_like,random_control,A_cadical,18.131239,TIMEOUT,True,60.0
15.0,uf250-059.cnf,resource_allocation_like,random_control,B_kissat,17.535074,TIMEOUT,True,60.0
15.0,2bitadd_10.cnf,cardinality_exact_r_heavy,planning_scheduling,A_cadical,9500.692434,UNSATISFIABLE,False,60.0
15.0,2bitadd_10.cnf,cardinality_exact_r_heavy,planning_scheduling,B_kissat,3328.036456,UNSATISFIABLE,False,60.0
15.0,bmc-galileo-9.cnf,no_useful_detected_structure,eda_formal_verification,A_cadical,1972.449551,SATISFIABLE,False,60.0
15.0,bmc-galileo-9.cnf,no_useful_detected_structure,eda_formal_verification,B_kissat,819.749263,SATISFIABLE,False,60.0
15.0,uuf200-07.cnf,resource_allocation_like,random_control,A_cadical,17.886025,TIMEOUT,True,60.0
15.0,uuf200-07.cnf,resource_allocation_like,random_control,B_kissat,17.944758,TIMEOUT,True,60.0
15.0,mp1-Nb5T15.cnf,cardinality_exact_r_heavy,competition_main,A_cadical,18941.611733,TIMEOUT,True,60.0
15.0,mp1-Nb5T15.cnf,cardinality_exact_r_heavy,competition_main,B_kissat,60046.868308,TIMEOUT,True,60.0
15.0,par32-3.cnf,no_useful_detected_structure,crafted_parity,A_cadical,60042.518529,TIMEOUT,True,60.0
15.0,par32-3.cnf,no_useful_detected_structure,crafted_parity,B_kissat,60037.311109,TIMEOUT,True,60.0
15.0,flat200-77.cnf,resource_allocation_like,matching_capacity,A_cadical,66.582019,SATISFIABLE,False,60.0
15.0,flat200-77.cnf,resource_allocation_like,matching_capacity,B_kissat,66.603133,SATISFIABLE,False,60.0
15.0,mdp-36-10-sat.cnf,cardinality_exact_r_heavy,competition_main,A_cadical,60050.041749,TIMEOUT,True,60.0
15.0,mdp-36-10-sat.cnf,cardinality_exact_r_heavy,competition_main,B_kissat,60048.343223,TIMEOUT,True,60.0
15.0,hwmcc20miters-iso-rast-p11.sanitized.cnf,no_useful_detected_structure,competition_main,A_cadical,1972.783349,UNSATISFIABLE,False,60.0
15.0,hwmcc20miters-iso-rast-p11.sanitized.cnf,no_useful_detected_structure,competition_main,B_kissat,267.196369,UNSATISFIABLE,False,60.0
15.0,flat200-96.cnf,resource_allocation_like,matching_capacity,A_cadical,116.087844,SATISFIABLE,False,60.0
15.0,flat200-96.cnf,resource_allocation_like,matching_capacity,B_kissat,66.297401,SATISFIABLE,False,60.0
15.0,4blocksb.cnf,cardinality_exact_r_heavy,planning_scheduling,A_cadical,116.414183,SATISFIABLE,False,60.0
15.0,4blocksb.cnf,cardinality_exact_r_heavy,planning_scheduling,B_kissat,117.150149,SATISFIABLE,False,60.0
15.0,g2-slp-synthesis-aes-top30.cnf,no_useful_detected_structure,competition_main,A_cadical,60004.418124,TIMEOUT,True,60.0
15.0,g2-slp-synthesis-aes-top30.cnf,no_useful_detected_structure,competition_main,B_kissat,60049.553695,TIMEOUT,True,60.0
15.0,uf250-086.cnf,resource_allocation_like,random_control,A_cadical,17.472583,TIMEOUT,True,60.0
15.0,uf250-086.cnf,resource_allocation_like,random_control,B_kissat,17.48281,TIMEOUT,True,60.0
15.0,mdp-28-11-sat.cnf,cardinality_exact_r_heavy,competition_main,A_cadical,27977.151097,TIMEOUT,True,60.0
15.0,mdp-28-11-sat.cnf,cardinality_exact_r_heavy,competition_main,B_kissat,60037.419528,TIMEOUT,True,60.0
15.0,mp1-Nb7T42.cnf,no_useful_detected_structure,competition_main,A_cadical,20496.460976,TIMEOUT,True,60.0
15.0,mp1-Nb7T42.cnf,no_useful_detected_structure,competition_main,B_kissat,60014.656628,TIMEOUT,True,60.0
15.0,jnh203.cnf,resource_allocation_like,crafted_structured,A_cadical,67.171627,UNSATISFIABLE,False,60.0
15.0,jnh203.cnf,resource_allocation_like,crafted_structured,B_kissat,17.573748,UNSATISFIABLE,False,60.0
15.0,par32-2-c.cnf,cardinality_exact_r_heavy,crafted_parity,A_cadical,42575.78258,TIMEOUT,True,60.0
15.0,par32-2-c.cnf,cardinality_exact_r_heavy,crafted_parity,B_kissat,60034.769795,TIMEOUT,True,60.0
15.0,j3037_10_mdd_bm1.cnf,no_useful_detected_structure,competition_main,A_cadical,41322.226881,TIMEOUT,True,60.0
15.0,j3037_10_mdd_bm1.cnf,no_useful_detected_structure,competition_main,B_kissat,30331.848513,TIMEOUT,True,60.0
15.0,uuf250-026.cnf,resource_allocation_like,random_control,A_cadical,17.542566,TIMEOUT,True,60.0
15.0,uuf250-026.cnf,resource_allocation_like,random_control,B_kissat,17.377165,TIMEOUT,True,60.0
15.0,mdp-32-14-sat.cnf,cardinality_exact_r_heavy,competition_main,A_cadical,60040.074116,TIMEOUT,True,60.0
15.0,mdp-32-14-sat.cnf,cardinality_exact_r_heavy,competition_main,B_kissat,60038.551203,TIMEOUT,True,60.0
15.0,FmlaEquivChain_4_8_8.sanitized.cnf,no_useful_detected_structure,competition_main,A_cadical,60034.540921,TIMEOUT,True,60.0
15.0,FmlaEquivChain_4_8_8.sanitized.cnf,no_useful_detected_structure,competition_main,B_kissat,60018.264613,TIMEOUT,True,60.0
15.0,pcmax-scheduling-m13-2011-12813-UNSAT.sanitized.cnf,resource_allocation_like,competition_main,A_cadical,60039.969908,TIMEOUT,True,60.0
15.0,pcmax-scheduling-m13-2011-12813-UNSAT.sanitized.cnf,resource_allocation_like,competition_main,B_kissat,60041.025877,TIMEOUT,True,60.0
15.0,pret150_75.cnf,cardinality_exact_r_heavy,crafted_parity,A_cadical,66.547579,UNSATISFIABLE,False,60.0
15.0,pret150_75.cnf,cardinality_exact_r_heavy,crafted_parity,B_kissat,17.982768,UNSATISFIABLE,False,60.0
15.0,SGI_30_80_26_70_4-log.shuffled-as.sat03-208.cnf,no_useful_detected_structure,competition_main,A_cadical,60013.112887,TIMEOUT,True,60.0
15.0,SGI_30_80_26_70_4-log.shuffled-as.sat03-208.cnf,no_useful_detected_structure,competition_main,B_kissat,60048.045413,TIMEOUT,True,60.0
15.0,flat200-41.cnf,resource_allocation_like,matching_capacity,A_cadical,116.858148,SATISFIABLE,False,60.0
15.0,flat200-41.cnf,resource_allocation_like,matching_capacity,B_kissat,67.132835,SATISFIABLE,False,60.0
15.0,par32-5-c.cnf,cardinality_exact_r_heavy,crafted_parity,A_cadical,60041.154844,TIMEOUT,True,60.0
15.0,par32-5-c.cnf,cardinality_exact_r_heavy,crafted_parity,B_kissat,60043.130409,TIMEOUT,True,60.0
15.0,pcmax-scheduling-m12-8049-55035-SAT.sanitized.cnf,no_useful_detected_structure,competition_main,A_cadical,60038.125253,TIMEOUT,True,60.0
15.0,pcmax-scheduling-m12-8049-55035-SAT.sanitized.cnf,no_useful_detected_structure,competition_main,B_kissat,60046.671636,TIMEOUT,True,60.0
15.0,uf250-06.cnf,resource_allocation_like,random_control,A_cadical,17.685598,TIMEOUT,True,60.0
15.0,uf250-06.cnf,resource_allocation_like,random_control,B_kissat,17.66373,TIMEOUT,True,60.0
15.0,par16-4-c.cnf,cardinality_exact_r_heavy,crafted_parity,A_cadical,116.633423,SATISFIABLE,False,60.0
15.0,par16-4-c.cnf,cardinality_exact_r_heavy,crafted_parity,B_kissat,34.393375,SATISFIABLE,False,60.0
15.0,goldcrest-and-9.cnf,no_useful_detected_structure,competition_main,A_cadical,60018.947318,TIMEOUT,True,60.0
15.0,goldcrest-and-9.cnf,no_useful_detected_structure,competition_main,B_kissat,60016.942514,TIMEOUT,True,60.0
15.0,flat200-60.cnf,resource_allocation_like,matching_capacity,A_cadical,66.328213,SATISFIABLE,False,60.0
15.0,flat200-60.cnf,resource_allocation_like,matching_capacity,B_kissat,33.778688,SATISFIABLE,False,60.0
15.0,Timetable_C_392_E_62_Cl_26_S_28.cnf,no_useful_detected_structure,competition_main,A_cadical,60020.411176,TIMEOUT,True,60.0
15.0,Timetable_C_392_E_62_Cl_26_S_28.cnf,no_useful_detected_structure,competition_main,B_kissat,20508.457916,TIMEOUT,True,60.0
15.0,uf200-05.cnf,resource_allocation_like,random_control,A_cadical,18.140156,TIMEOUT,True,60.0
15.0,uf200-05.cnf,resource_allocation_like,random_control,B_kissat,18.782464,TIMEOUT,True,60.0
15.0,1-TC-256-K-71.sanitized.cnf,no_useful_detected_structure,competition_main,A_cadical,60006.250004,TIMEOUT,True,60.0
15.0,1-TC-256-K-71.sanitized.cnf,no_useful_detected_structure,competition_main,B_kissat,60045.756191,TIMEOUT,True,60.0
15.0,uuf250-033.cnf,resource_allocation_like,random_control,A_cadical,17.584467,TIMEOUT,True,60.0
15.0,uuf250-033.cnf,resource_allocation_like,random_control,B_kissat,17.883274,TIMEOUT,True,60.0
15.0,pcmax-scheduling-m26-6398-62377-UNSAT.sanitized.cnf,no_useful_detected_structure,competition_main,A_cadical,60044.452769,TIMEOUT,True,60.0
15.0,pcmax-scheduling-m26-6398-62377-UNSAT.sanitized.cnf,no_useful_detected_structure,competition_main,B_kissat,60043.161796,TIMEOUT,True,60.0
15.0,uf200-037.cnf,resource_allocation_like,random_control,A_cadical,18.282103,TIMEOUT,True,60.0
15.0,uf200-037.cnf,resource_allocation_like,random_control,B_kissat,18.167712,TIMEOUT,True,60.0
15.0,REGRandom-K3-L3-Seed25.sanitized.cnf,no_useful_detected_structure,competition_main,A_cadical,60051.476577,TIMEOUT,True,60.0
15.0,REGRandom-K3-L3-Seed25.sanitized.cnf,no_useful_detected_structure,competition_main,B_kissat,1170.610931,UNSATISFIABLE,False,60.0
15.0,flat75-93.cnf,resource_allocation_like,matching_capacity,A_cadical,66.646302,SATISFIABLE,False,60.0
15.0,flat75-93.cnf,resource_allocation_like,matching_capacity,B_kissat,34.02059,SATISFIABLE,False,60.0
15.0,Break_triple_20_36.xml.cnf,no_useful_detected_structure,competition_main,A_cadical,60056.383205,TIMEOUT,True,60.0
15.0,Break_triple_20_36.xml.cnf,no_useful_detected_structure,competition_main,B_kissat,60005.904997,TIMEOUT,True,60.0
