instance,mode,seed,parse_ms,gate_ms,recovery_ms,registry_ms,flow_ms,witness_ms,fallback_ms,fallback_serialize_ms,fallback_overhead_ms,total_end_to_end_ms,structural_result,fallback_used,peak_rss_kb
uuf250-070.cnf,E_lkk_selector,1,3.22145,0.261897,0.444821,0.311623,0,0,9855.69,2.22577,-142.082,9888.01,UNKNOWN,True,9884
uuf250-070.cnf,C_lkk_cadical,1,2.70415,0.232866,0.463059,0.290161,0,0,17434.4,0,0,17439.8,UNKNOWN,True,16936
uuf250-071.cnf,E_lkk_selector,1,15.3484,0.294302,0.500211,0.295121,0,0,6281.97,2.23856,284.211,6315.4,UNKNOWN,True,6780
uuf250-071.cnf,C_lkk_cadical,1,3.0803,0.31552,0.49444,0.30034,0,0,8534.16,0,0,8540.21,UNKNOWN,True,10356
uuf250-071.cnf,D_lkk_kissat,1,4.54239,0.43713,0.580247,0.34753,0,0,6760.08,3.28009,-236.636,6779.02,UNKNOWN,True,6776
uuf250-073.cnf,C_lkk_cadical,1,2.9001,0.224101,0.392639,0.280059,0,0,1788.21,0,0,1795.29,UNKNOWN,True,8744
uuf250-073.cnf,D_lkk_kissat,1,2.30339,0.212832,0.372857,0.26417,0,0,1341.05,1.60628,342.655,1356.5,UNKNOWN,True,4708
uuf250-073.cnf,E_lkk_selector,1,2.63903,0.221372,0.480946,0.268595,0,0,1391.23,1.62816,392.862,1407.83,UNKNOWN,True,4712
uuf250-074.cnf,C_lkk_cadical,1,2.7398,0.219206,0.487521,0.197219,0,0,4155.85,0,0,4161.36,UNKNOWN,True,9520
uuf250-074.cnf,D_lkk_kissat,1,2.7377,0.221272,0.390419,0.207729,0,0,3390.75,1.47673,392.223,3409.22,UNKNOWN,True,6564
uuf250-074.cnf,E_lkk_selector,1,2.55029,0.231475,0.381579,0.213698,0,0,3423.09,1.43205,424.524,3443.69,UNKNOWN,True,6564
uuf250-076.cnf,C_lkk_cadical,1,14.2114,0.253805,0.440182,0.243297,0,0,4810.48,0,0,4827.89,UNKNOWN,True,8928
uuf250-076.cnf,D_lkk_kissat,1,2.60772,0.230735,0.41785,0.200903,0,0,4265.57,1.8592,267.428,4281.08,UNKNOWN,True,6936
uuf250-076.cnf,E_lkk_selector,1,2.90313,0.255054,0.458122,0.218965,0,0,4082.37,1.90443,84.2705,4098.65,UNKNOWN,True,6940
uuf250-078.cnf,D_lkk_kissat,1,18.139,0.332895,0.557987,0.423072,0,0,6721.59,2.33956,-276.069,6757.65,UNKNOWN,True,6856
uuf250-078.cnf,E_lkk_selector,1,3.42892,0.267157,0.504098,0.349678,0,0,6624.91,2.18818,-372.906,6647.5,UNKNOWN,True,6856
uuf250-078.cnf,C_lkk_cadical,1,2.75049,0.256816,0.44989,0.295663,0,0,5375.43,0,0,5381.23,UNKNOWN,True,9496
uuf250-079.cnf,E_lkk_selector,1,11.7361,0.219265,0.385785,0.205043,0,0,4206.19,1.72195,207.912,4230.02,UNKNOWN,True,7456
uuf250-079.cnf,C_lkk_cadical,1,3.24911,0.279075,0.530149,0.273571,0,0,4234.09,0,0,4241.25,UNKNOWN,True,8848
uuf250-079.cnf,D_lkk_kissat,1,4.01475,0.289067,0.500144,0.258462,0,0,4277.1,2.23629,279.34,4296.84,UNKNOWN,True,7460
uuf250-08.cnf,C_lkk_cadical,1,2.3414,0.225929,0.407795,0.276923,0,0,5182.87,0,0,5188.5,UNKNOWN,True,11300
uuf250-08.cnf,D_lkk_kissat,1,3.29512,0.294842,0.505993,0.371176,0,0,3579.05,2.02562,-418.922,3595.31,UNKNOWN,True,6924
uuf250-08.cnf,E_lkk_selector,1,2.4857,0.269724,0.392493,0.284689,0,0,3624.26,1.40226,-374.336,3640.76,UNKNOWN,True,6924
uuf250-080.cnf,C_lkk_cadical,1,3.23676,0.23439,0.415537,0.255118,0,0,4854.04,0,0,4859.72,UNKNOWN,True,9264
uuf250-080.cnf,D_lkk_kissat,1,2.78214,0.236187,0.424211,0.299167,0,0,5520.78,1.86074,522.646,5536.49,UNKNOWN,True,6720
uuf250-080.cnf,E_lkk_selector,1,2.27222,0.215696,0.381965,0.242131,0,0,5405.82,1.48391,407.304,5423.58,UNKNOWN,True,6724
uuf250-081.cnf,C_lkk_cadical,1,17.3892,0.291161,0.501303,0.283709,0,0,5646.58,0,0,5667.38,UNKNOWN,True,9532
uuf250-081.cnf,D_lkk_kissat,1,4.00016,0.350407,0.55127,0.363537,0,0,5047.08,2.16574,49.2461,5066.03,UNKNOWN,True,6864
uuf250-081.cnf,E_lkk_selector,1,2.48207,0.229099,0.367147,0.197445,0,0,4790.9,1.70643,-207.389,4810.54,UNKNOWN,True,6864
uuf250-082.cnf,D_lkk_kissat,1,14.5007,0.287435,0.536214,0.318259,0,0,5801.23,2.98577,-195.789,5838.66,UNKNOWN,True,7072
uuf250-082.cnf,E_lkk_selector,1,4.77912,0.332494,0.632168,0.369954,0,0,5709.15,2.69259,-288.161,5730.92,UNKNOWN,True,7072
uuf250-082.cnf,C_lkk_cadical,1,3.13729,0.263868,0.487914,0.297669,0,0,5512.49,0,0,5519.18,UNKNOWN,True,12776
uuf250-083.cnf,E_lkk_selector,1,14.5148,0.234951,0.433666,0.27537,0,0,1172.7,1.97243,174.674,1207.61,UNKNOWN,True,4828
uuf250-083.cnf,C_lkk_cadical,1,3.25937,0.276297,0.465068,0.30514,0,0,1720.87,0,0,1727.83,UNKNOWN,True,8020
uuf250-083.cnf,D_lkk_kissat,1,3.51276,0.300207,0.529138,0.342272,0,0,1304.48,2.21645,306.695,1326.19,UNKNOWN,True,4820
uuf250-084.cnf,C_lkk_cadical,1,3.60525,0.293636,0.5919,0.274278,0,0,2385.39,0,0,2392.1,UNKNOWN,True,8708
uuf250-084.cnf,D_lkk_kissat,1,3.20912,0.26379,0.443963,0.236314,0,0,2554.89,1.71461,-443.396,2570.58,UNKNOWN,True,7136
uuf250-084.cnf,E_lkk_selector,1,2.86842,0.277402,0.441125,0.230455,0,0,2802.2,1.61479,-196.183,2819.65,UNKNOWN,True,7132
uuf250-085.cnf,C_lkk_cadical,1,2.96841,0.238579,0.409461,0.230953,0,0,4047.24,0,0,4052.8,UNKNOWN,True,9444
uuf250-085.cnf,D_lkk_kissat,1,2.97883,0.226347,0.400674,0.233067,0,0,3414.39,1.75608,416.148,3430.96,UNKNOWN,True,6532
uuf250-085.cnf,E_lkk_selector,1,3.29836,0.252028,0.452735,0.256848,0,0,3531.54,1.64476,533.183,3549.4,UNKNOWN,True,6536
uuf250-086.cnf,C_lkk_cadical,1,12.4749,0.275749,0.508467,0.283141,0,0,4610.37,0,0,4625.85,UNKNOWN,True,11116
uuf250-086.cnf,D_lkk_kissat,1,3.83357,0.23381,0.430409,0.249817,0,0,2547.56,1.75795,549.321,2564.32,UNKNOWN,True,6564
uuf250-086.cnf,E_lkk_selector,1,2.33327,0.246462,0.38229,0.228873,0,0,2587.84,1.74575,-410.415,2605.79,UNKNOWN,True,6560
uuf250-087.cnf,D_lkk_kissat,1,11.2754,0.236119,0.414083,0.255068,0,0,10322.4,1.58908,324.009,10352,UNKNOWN,True,13048
uuf250-087.cnf,E_lkk_selector,1,2.77293,0.265058,0.502241,0.285095,0,0,11332.2,1.81173,333.971,11349.9,UNKNOWN,True,12260
uuf250-087.cnf,C_lkk_cadical,1,4.12208,0.302853,0.498272,0.31955,0,0,10694.7,0,0,10702.1,UNKNOWN,True,10636
uuf250-088.cnf,E_lkk_selector,1,12.0439,0.222144,0.389994,0.355605,0,0,4383.29,1.60841,384.898,4409.38,UNKNOWN,True,6824
uuf250-088.cnf,C_lkk_cadical,1,2.86768,0.238657,0.426987,0.369387,0,0,6659.35,0,0,6665.57,UNKNOWN,True,9972
uuf250-088.cnf,D_lkk_kissat,1,2.40824,0.20943,0.36766,0.299,0,0,4517.05,1.44429,518.493,4533.05,UNKNOWN,True,6828
uuf250-089.cnf,C_lkk_cadical,1,2.69159,0.211275,0.36848,0.198964,0,0,4275.21,0,0,4281,UNKNOWN,True,10736
uuf250-089.cnf,D_lkk_kissat,1,2.70766,0.238615,0.395548,0.17714,0,0,4051.41,1.63462,53.0448,4069.03,UNKNOWN,True,7000
uuf250-089.cnf,E_lkk_selector,1,3.35298,0.270594,0.443905,0.18326,0,0,4406.41,1.82638,408.239,4423.51,UNKNOWN,True,6996
uuf250-09.cnf,C_lkk_cadical,1,2.74703,0.220893,0.397514,0.240894,0,0,12760.1,0,0,12765.9,UNKNOWN,True,11416
uuf250-09.cnf,D_lkk_kissat,1,2.30443,0.253405,0.386817,0.262406,0,0,8875.56,1.58798,-122.853,8895.33,UNKNOWN,True,11556
uuf250-09.cnf,E_lkk_selector,1,4.91938,0.423891,0.991508,0.576515,0,0,9936.79,3.77583,-59.4311,9960.05,UNKNOWN,True,12084
uuf250-090.cnf,C_lkk_cadical,1,14.9949,0.227746,0.416503,0.213528,0,0,775.875,0,0,793.534,UNKNOWN,True,7236
uuf250-090.cnf,D_lkk_kissat,1,2.71906,0.210319,0.374449,0.196986,0,0,912.353,1.62042,-86.0269,926.839,UNKNOWN,True,4704
uuf250-090.cnf,E_lkk_selector,1,3.127,0.267837,0.415796,0.241603,0,0,942.339,1.85084,-55.8097,957.789,UNKNOWN,True,4708
uuf250-091.cnf,D_lkk_kissat,1,13.3032,0.294339,0.491277,0.280932,0,0,3959.36,2.3232,-38.3209,3988.08,UNKNOWN,True,6280
uuf250-091.cnf,E_lkk_selector,1,2.47536,0.246826,0.376779,0.19399,0,0,4189.82,1.64899,191.465,4208.47,UNKNOWN,True,6284
uuf250-091.cnf,C_lkk_cadical,1,2.23545,0.215851,0.365189,0.188577,0,0,4741.57,0,0,4746.03,UNKNOWN,True,11540
uuf250-093.cnf,E_lkk_selector,1,12.6185,0.246526,0.370364,0.222321,0,0,2881.47,1.71271,-116.813,2906.14,UNKNOWN,True,6428
uuf250-093.cnf,C_lkk_cadical,1,2.9807,0.245366,0.423722,0.270768,0,0,4781.35,0,0,4787,UNKNOWN,True,9452
uuf250-093.cnf,D_lkk_kissat,1,4.09487,0.331018,0.521573,0.32123,0,0,3544.6,2.49558,547.096,3567.29,UNKNOWN,True,6428
uuf250-095.cnf,C_lkk_cadical,1,2.57326,0.229381,0.383719,0.238433,0,0,3076.14,0,0,3081.12,UNKNOWN,True,8652
uuf250-095.cnf,D_lkk_kissat,1,3.57429,0.296104,0.495056,0.254881,0,0,2707.53,2.49124,-289.974,2726.46,UNKNOWN,True,7160
uuf250-095.cnf,E_lkk_selector,1,3.08835,0.228079,0.387891,0.203839,0,0,2630.76,1.88492,-367.36,2649.52,UNKNOWN,True,7160
uuf250-096.cnf,C_lkk_cadical,1,3.12613,0.240053,0.421096,0.210549,0,0,6028.86,0,0,6035.2,UNKNOWN,True,9856
uuf250-096.cnf,D_lkk_kissat,1,2.63229,0.238239,0.405956,0.200797,0,0,3436.9,1.39737,438.299,3452.8,UNKNOWN,True,6344
uuf250-096.cnf,E_lkk_selector,1,3.04257,0.265043,0.434319,0.223047,0,0,4388.4,2.20209,390.603,4408.63,UNKNOWN,True,6344
uuf250-097.cnf,C_lkk_cadical,1,10.3796,0.257597,0.386048,0.213257,0,0,2865.28,0,0,2878.57,UNKNOWN,True,9472
uuf250-097.cnf,D_lkk_kissat,1,3.44935,0.3357,0.40319,0.297423,0,0,2106.36,1.64938,108.014,2122.37,UNKNOWN,True,6348
uuf250-097.cnf,E_lkk_selector,1,2.30727,0.213342,0.375253,0.202099,0,0,2345.51,1.80636,347.314,2359.54,UNKNOWN,True,6352
uuf250-099.cnf,D_lkk_kissat,1,16.0191,0.385852,0.55703,0.4014,0,0,3152.82,2.66737,155.487,3187.97,UNKNOWN,True,6440
uuf250-099.cnf,E_lkk_selector,1,4.23527,0.350229,0.549245,0.345559,0,0,2930.73,2.49959,-66.7752,2949.73,UNKNOWN,True,6444
uuf250-099.cnf,C_lkk_cadical,1,3.7348,0.276605,0.509852,0.323203,0,0,3841.71,0,0,3848.19,UNKNOWN,True,10508
uf200-01.cnf,E_lkk_selector,1,11.4635,0.236574,0.30736,0.160842,0,0,290.427,2.07358,52.5003,314.791,UNKNOWN,True,4280
uf200-01.cnf,C_lkk_cadical,1,3.61653,0.192301,0.3232,0.161174,0,0,245.195,0,0,251.818,UNKNOWN,True,6632
uf200-01.cnf,D_lkk_kissat,1,3.85335,0.266728,0.35405,0.188023,0,0,205.653,2.00094,37.6543,220.963,UNKNOWN,True,4268
uf200-010.cnf,C_lkk_cadical,1,2.88876,0.202595,0.333413,0.271795,0,0,233.123,0,0,239.531,UNKNOWN,True,6396
uf200-010.cnf,D_lkk_kissat,1,2.68522,0.1996,0.324557,0.238895,0,0,87.1242,1.4771,18.6013,106.164,UNKNOWN,True,4292
uf200-010.cnf,E_lkk_selector,1,2.95004,0.194989,0.331186,0.263877,0,0,75.4904,1.83998,17.3304,90.1461,UNKNOWN,True,4284
uf200-0100.cnf,C_lkk_cadical,1,3.46661,0.257665,0.411148,0.26724,0,0,452.343,0,0,458.381,UNKNOWN,True,7160
uf200-0100.cnf,D_lkk_kissat,1,2.3393,0.180618,0.307928,0.179293,0,0,431.849,1.31126,23.1604,448.232,UNKNOWN,True,4240
uf200-0100.cnf,E_lkk_selector,1,3.18008,0.225889,0.343597,0.235193,0,0,445.815,1.92214,27.7371,461.342,UNKNOWN,True,4236
uf200-012.cnf,C_lkk_cadical,1,12.2236,0.181681,0.292424,0.177696,0,0,5.24405,0,0,18.8209,UNKNOWN,True,5436
uf200-012.cnf,D_lkk_kissat,1,2.76859,0.224801,0.339581,0.198132,0,0,78.3763,1.65147,20.0278,94.8231,UNKNOWN,True,4168
uf200-012.cnf,E_lkk_selector,1,2.91017,0.209328,0.339857,0.215487,0,0,74.1398,2.03779,16.1776,89.6291,UNKNOWN,True,4356
uf200-014.cnf,D_lkk_kissat,1,12.0054,0.245967,0.422416,0.22043,0,0,91.2211,1.78924,23.0104,114.479,UNKNOWN,True,4172
uf200-014.cnf,E_lkk_selector,1,2.6722,0.17964,0.297763,0.174408,0,0,79.5906,1.65277,21.2434,93.0501,UNKNOWN,True,4324
uf200-014.cnf,C_lkk_cadical,1,2.90162,0.20909,0.29333,0.180044,0,0,34.2852,0,0,38.9677,UNKNOWN,True,5824
uf200-015.cnf,E_lkk_selector,1,12.691,0.19126,0.299057,0.186833,0,0,130.951,1.55235,22.5036,154.423,UNKNOWN,True,4200
uf200-015.cnf,C_lkk_cadical,1,2.49439,0.183606,0.301327,0.182906,0,0,226.136,0,0,230.597,UNKNOWN,True,6296
uf200-015.cnf,D_lkk_kissat,1,2.30852,0.193926,0.323772,0.196051,0,0,132.673,1.69993,24.3727,150.215,UNKNOWN,True,4176
uf200-016.cnf,C_lkk_cadical,1,3.37765,0.259105,0.417291,0.258718,0,0,47.5937,0,0,53.3635,UNKNOWN,True,6064
uf200-016.cnf,D_lkk_kissat,1,2.27955,0.192724,0.332728,0.235236,0,0,80.8048,1.62521,22.43,96.7361,UNKNOWN,True,4272
uf200-016.cnf,E_lkk_selector,1,2.60191,0.218548,0.338803,0.220426,0,0,76.094,1.70626,17.8002,92.4711,UNKNOWN,True,4360
uf200-018.cnf,C_lkk_cadical,1,2.84933,0.198149,0.307338,0.200225,0,0,93.9107,0,0,99.1997,UNKNOWN,True,6376
uf200-018.cnf,D_lkk_kissat,1,2.64912,0.197127,0.343428,0.219682,0,0,82.4212,1.73657,24.1578,97.5773,UNKNOWN,True,4304
uf200-018.cnf,E_lkk_selector,1,2.28347,0.17983,0.320001,0.204879,0,0,76.7258,1.57797,18.3038,89.3804,UNKNOWN,True,4276
uf200-019.cnf,C_lkk_cadical,1,17.6089,0.24739,0.391548,0.324396,0,0,446.701,0,0,466.734,UNKNOWN,True,7084
uf200-019.cnf,D_lkk_kissat,1,2.87547,0.195725,0.33021,0.253859,0,0,74.6385,1.67392,16.3124,89.4022,UNKNOWN,True,4360
uf200-019.cnf,E_lkk_selector,1,2.28124,0.184235,0.315679,0.253673,0,0,75.5434,1.48204,17.0255,90.778,UNKNOWN,True,4276
uf200-02.cnf,D_lkk_kissat,1,15.3461,0.244855,0.416939,0.290446,0,0,105.296,2.05022,27.3466,137.669,UNKNOWN,True,4200
uf200-02.cnf,E_lkk_selector,1,3.19588,0.30144,0.432937,0.435557,0,0,101.896,2.17298,24.0685,120.707,UNKNOWN,True,4288
uf200-02.cnf,C_lkk_cadical,1,3.63976,0.257145,0.392596,0.273205,0,0,268.709,0,0,275.638,UNKNOWN,True,6500
uf200-021.cnf,E_lkk_selector,1,16.2607,0.25668,0.422616,0.248093,0,0,101.119,2.43731,23.5568,136.189,UNKNOWN,True,4268
uf200-021.cnf,C_lkk_cadical,1,2.99882,0.222286,0.388653,0.229274,0,0,518.774,0,0,525.255,UNKNOWN,True,6908
uf200-021.cnf,D_lkk_kissat,1,3.25998,0.26519,0.396404,0.273737,0,0,91.9116,2.03469,23.9463,111.622,UNKNOWN,True,4176
uf200-022.cnf,C_lkk_cadical,1,2.84074,0.226395,0.416216,0.191847,0,0,204.629,0,0,209.772,UNKNOWN,True,6520
uf200-022.cnf,D_lkk_kissat,1,3.31044,0.262397,0.444148,0.192464,0,0,95.2863,1.66773,26.9541,113.834,UNKNOWN,True,4264
uf200-022.cnf,E_lkk_selector,1,3.45078,0.251341,0.395791,0.191796,0,0,93.0728,1.95357,25.0264,112.314,UNKNOWN,True,4280
uf200-023.cnf,C_lkk_cadical,1,2.49976,0.190339,0.296174,0.163461,0,0,185.378,0,0,190.919,UNKNOWN,True,6416
uf200-023.cnf,D_lkk_kissat,1,4.04709,0.265264,0.416724,0.21874,0,0,305.511,2.41061,27.9213,324.356,UNKNOWN,True,4348
uf200-023.cnf,E_lkk_selector,1,2.73918,0.208239,0.34895,0.186195,0,0,286.578,1.71664,28.2942,305.037,UNKNOWN,True,4296
uf200-025.cnf,C_lkk_cadical,1,14.3891,0.207812,0.350177,0.233226,0,0,18.1416,0,0,34.7116,UNKNOWN,True,5752
uf200-025.cnf,D_lkk_kissat,1,3.02231,0.231576,0.38005,0.236445,0,0,81.4507,1.77379,23.2245,95.57,UNKNOWN,True,4364
uf200-025.cnf,E_lkk_selector,1,2.82927,0.231609,0.379862,0.238072,0,0,90.3085,1.76841,22.0769,106.803,UNKNOWN,True,4352
uf200-026.cnf,D_lkk_kissat,1,11.5565,0.243634,0.40994,0.327002,0,0,71.1087,2.26022,23.3689,98.3118,UNKNOWN,True,4296
uf200-026.cnf,E_lkk_selector,1,3.31863,0.238731,0.383419,0.312159,0,0,65.8584,1.8074,17.6658,81.8382,UNKNOWN,True,4180
uf200-026.cnf,C_lkk_cadical,1,2.93914,0.223216,0.373103,0.303593,0,0,133.318,0,0,139.34,UNKNOWN,True,6184
uf200-027.cnf,E_lkk_selector,1,10.7922,0.185952,0.342572,0.153582,0,0,274.952,1.85789,26.8096,298.518,UNKNOWN,True,4404
uf200-027.cnf,C_lkk_cadical,1,3.58386,0.259389,0.372587,0.180829,0,0,186.7,0,0,193.371,UNKNOWN,True,6460
uf200-027.cnf,D_lkk_kissat,1,2.26782,0.170362,0.288115,0.129194,0,0,231.342,1.35196,22.6941,244.111,UNKNOWN,True,4324
uf200-028.cnf,C_lkk_cadical,1,2.313,0.172655,0.288199,0.202842,0,0,65.2004,0,0,69.9649,UNKNOWN,True,6224
uf200-028.cnf,D_lkk_kissat,1,2.89104,0.252521,0.370708,0.250495,0,0,91.7405,1.79424,23.5348,117.409,UNKNOWN,True,4372
uf200-028.cnf,E_lkk_selector,1,3.03247,0.204982,0.344057,0.249803,0,0,79.1716,1.78251,20.9542,94.877,UNKNOWN,True,4340
uf200-03.cnf,C_lkk_cadical,1,2.50562,0.193256,0.348765,0.203138,0,0,15.8788,0,0,21.0028,UNKNOWN,True,5972
uf200-03.cnf,D_lkk_kissat,1,3.81493,0.22283,0.358611,0.212665,0,0,101.318,2.11541,33.4339,121.454,UNKNOWN,True,4388
uf200-03.cnf,E_lkk_selector,1,3.23416,0.290302,0.395567,0.226222,0,0,64.0978,1.7617,15.8595,78.3387,UNKNOWN,True,4296
uf200-030.cnf,C_lkk_cadical,1,16.1548,0.272471,0.373338,0.258697,0,0,359.695,0,0,378.267,UNKNOWN,True,6532
uf200-030.cnf,D_lkk_kissat,1,2.16493,0.173537,0.290115,0.201955,0,0,149.674,1.40385,21.0777,162.877,UNKNOWN,True,4216
uf200-030.cnf,E_lkk_selector,1,2.43783,0.18288,0.324399,0.232468,0,0,155.234,1.67902,26.9129,172.799,UNKNOWN,True,4372
uf200-031.cnf,D_lkk_kissat,1,11.5091,0.187987,0.296065,0.19108,0,0,66.2796,1.65166,17.9313,90.0797,UNKNOWN,True,4388
uf200-031.cnf,E_lkk_selector,1,2.88357,0.195594,0.321426,0.204301,0,0,77.9737,2.02597,19.9997,92.4267,UNKNOWN,True,4276
uf200-031.cnf,C_lkk_cadical,1,2.58957,0.191276,0.34369,0.234445,0,0,15.997,0,0,20.5074,UNKNOWN,True,5740
uf200-032.cnf,E_lkk_selector,1,9.93622,0.200071,0.332348,0.202716,0,0,197.729,1.77446,19.5032,219.981,UNKNOWN,True,4356
uf200-032.cnf,C_lkk_cadical,1,2.99292,0.200278,0.333957,0.189332,0,0,232.736,0,0,238.148,UNKNOWN,True,6400
uf200-032.cnf,D_lkk_kissat,1,2.8569,0.218748,0.37291,0.222101,0,0,217.515,1.8172,29.3326,242.517,UNKNOWN,True,4280
uf200-034.cnf,C_lkk_cadical,1,3.95942,0.364059,0.482555,0.287936,0,0,90.2379,0,0,97.4944,UNKNOWN,True,6096
uf200-034.cnf,D_lkk_kissat,1,4.39597,0.270781,0.448215,0.272393,0,0,240.14,2.45906,32.5995,260.649,UNKNOWN,True,4416
uf200-034.cnf,E_lkk_selector,1,4.84676,0.338979,0.543884,0.365077,0,0,229.99,3.1354,33.1254,255.309,UNKNOWN,True,4356
uf200-036.cnf,C_lkk_cadical,1,3.28239,0.325085,0.483612,0.252579,0,0,11.1078,0,0,17.2493,UNKNOWN,True,5432
uf200-036.cnf,D_lkk_kissat,1,5.56765,0.390535,0.647297,0.366857,0,0,112.782,3.02488,35.8069,135.28,UNKNOWN,True,4412
uf200-036.cnf,E_lkk_selector,1,3.78794,0.253169,0.435964,0.258866,0,0,97.0068,2.43245,29.4393,119.054,UNKNOWN,True,4348
uf200-039.cnf,C_lkk_cadical,1,19.4304,0.349513,0.594262,0.349285,0,0,332.507,0,0,355.47,UNKNOWN,True,6620
uf200-039.cnf,D_lkk_kissat,1,4.38551,0.292886,0.479349,0.29114,0,0,327.956,2.47278,30.4289,349.595,UNKNOWN,True,4268
uf200-039.cnf,E_lkk_selector,1,3.66738,0.264779,0.399926,0.244058,0,0,309.135,2.22485,31.3602,329.849,UNKNOWN,True,4360
uf200-04.cnf,D_lkk_kissat,1,21.4142,0.277432,0.431414,0.265799,0,0,103.596,2.97543,26.5719,143.676,UNKNOWN,True,4232
uf200-04.cnf,E_lkk_selector,1,3.35329,0.236779,0.462724,0.241015,0,0,99.3533,2.59737,21.9506,118.873,UNKNOWN,True,4172
uf200-04.cnf,C_lkk_cadical,1,3.69331,0.2523,0.40221,0.222286,0,0,279.005,0,0,286.152,UNKNOWN,True,6832
uf200-040.cnf,E_lkk_selector,1,16.6606,0.271915,0.425761,0.228166,0,0,89.0523,2.28552,21.3378,123.435,UNKNOWN,True,4380
uf200-040.cnf,C_lkk_cadical,1,3.67144,0.263855,0.425954,0.247124,0,0,61.0769,0,0,67.3185,UNKNOWN,True,6092
uf200-040.cnf,D_lkk_kissat,1,4.66887,0.277751,0.449558,0.244362,0,0,96.4317,2.25848,28.6902,119.143,UNKNOWN,True,4232
uf200-041.cnf,C_lkk_cadical,1,4.72518,0.261783,0.421904,0.214124,0,0,219.874,0,0,227.757,UNKNOWN,True,6448
uf200-041.cnf,D_lkk_kissat,1,3.32181,0.221306,0.376894,0.174519,0,0,90.7252,2.1861,22.9113,109.013,UNKNOWN,True,4312
uf200-041.cnf,E_lkk_selector,1,3.83319,0.267444,0.331903,0.158798,0,0,99.7275,1.9859,31.7134,121.591,UNKNOWN,True,4344
uf200-042.cnf,C_lkk_cadical,1,3.07442,0.193987,0.327583,0.202142,0,0,464.964,0,0,470.838,UNKNOWN,True,7052
uf200-042.cnf,D_lkk_kissat,1,4.9791,0.408767,0.490145,0.305115,0,0,333.683,3.05498,36.7379,357.193,UNKNOWN,True,4300
uf200-042.cnf,E_lkk_selector,1,4.88551,0.264045,0.43215,0.266304,0,0,362.815,2.62096,35.4357,387.417,UNKNOWN,True,4296
uf200-043.cnf,C_lkk_cadical,1,24.7981,0.289223,0.615949,0.391432,0,0,171.634,0,0,199.792,UNKNOWN,True,6136
uf200-043.cnf,D_lkk_kissat,1,6.60825,0.392529,0.68223,0.352128,0,0,132.626,3.93445,36.5601,162.433,UNKNOWN,True,4272
uf200-043.cnf,E_lkk_selector,1,6.53932,0.417342,0.667507,0.421305,0,0,150.882,3.4656,34.3474,185.198,UNKNOWN,True,4416
uf200-045.cnf,D_lkk_kissat,1,18.3806,0.318085,0.503235,0.324794,0,0,105.068,3.00619,28.0738,143.589,UNKNOWN,True,4328
uf200-045.cnf,E_lkk_selector,1,3.78507,0.285877,0.43799,0.264419,0,0,93.3742,2.57945,25.9537,117.398,UNKNOWN,True,4232
uf200-045.cnf,C_lkk_cadical,1,3.91926,0.282243,0.466643,0.284356,0,0,60.0124,0,0,66.675,UNKNOWN,True,6196
uf200-046.cnf,E_lkk_selector,1,17.5752,0.324036,0.485779,0.409225,0,0,98.6875,2.8745,31.562,134.867,UNKNOWN,True,4284
uf200-046.cnf,C_lkk_cadical,1,3.48695,0.241096,0.377347,0.312633,0,0,15.741,0,0,21.9177,UNKNOWN,True,5792
uf200-046.cnf,D_lkk_kissat,1,3.56036,0.268373,0.441904,0.36708,0,0,93.5729,3.1819,26.7548,114.542,UNKNOWN,True,4324
uf200-047.cnf,C_lkk_cadical,1,3.44305,0.253309,0.385746,0.269935,0,0,49.5228,0,0,55.3351,UNKNOWN,True,6100
uf200-047.cnf,D_lkk_kissat,1,2.92403,0.222469,0.340194,0.217707,0,0,92.2995,1.83362,24.1331,108.093,UNKNOWN,True,4280
uf200-047.cnf,E_lkk_selector,1,3.79809,0.256314,0.429507,0.272483,0,0,98.4998,2.43201,20.9318,118.139,UNKNOWN,True,4240
uf200-048.cnf,C_lkk_cadical,1,4.1186,0.287687,0.433887,0.328643,0,0,38.6376,0,0,45.3503,UNKNOWN,True,6008
uf200-048.cnf,D_lkk_kissat,1,5.54489,0.398457,0.655223,0.49457,0,0,183.965,3.63419,37.5993,204.985,UNKNOWN,True,4356
uf200-048.cnf,E_lkk_selector,1,4.36955,0.295796,0.468573,0.365727,0,0,185.278,3.13144,28.4099,211.309,UNKNOWN,True,4272
uf200-049.cnf,C_lkk_cadical,1,16.0008,0.289974,0.486977,0.30858,0,0,900.358,0,0,919.943,UNKNOWN,True,7148
uf200-049.cnf,D_lkk_kissat,1,5.64619,0.308024,0.551159,0.291241,0,0,137.033,3.02552,30.0583,160.206,UNKNOWN,True,4392
uf200-049.cnf,E_lkk_selector,1,3.0605,0.232205,0.36594,0.24235,0,0,79.888,2.07015,21.9582,96.5226,UNKNOWN,True,4264
uf200-052.cnf,D_lkk_kissat,1,14.581,0.228845,0.347779,0.273679,0,0,79.7171,2.079,21.7961,105.771,UNKNOWN,True,4300
uf200-052.cnf,E_lkk_selector,1,2.8548,0.236114,0.386077,0.276937,0,0,76.0203,2.1277,18.148,90.3667,UNKNOWN,True,4216
uf200-052.cnf,C_lkk_cadical,1,4.49753,0.281318,0.466998,0.336785,0,0,64.354,0,0,72.0218,UNKNOWN,True,6060
