instance,stratum,domain,selector_choice,selector_reason,lkk_cadical_par2_ms,lkk_kissat_par2_ms,selector_par2_ms,oracle_par2_ms,regret_ms,picked_faster,harmful,tie,selector_ms
bmc-ibm-10.cnf,no_useful_detected_structure,eda_formal_verification,kissat,large_formula(clauses=323700),1220.825639,969.776607,969.48991,969.776607,-0.28669700000000375,False,False,False,
bmc-ibm-11.cnf,no_useful_detected_structure,eda_formal_verification,kissat,large_formula(clauses=150027),669.560034,819.186899,919.665014,669.560034,250.10498000000007,False,True,False,
bmc-ibm-12.cnf,no_useful_detected_structure,eda_formal_verification,kissat,large_formula(clauses=194778),2026.28229,1824.242964,1922.931414,1824.242964,98.68844999999988,False,True,False,
bmc-ibm-13.cnf,no_useful_detected_structure,eda_formal_verification,cadical,"default_in_process_cadical(boxes=0,recovery=COMPLETE,registry=UNKNOWN)",216.72367,618.546341,216.659465,216.72367,-0.06420499999998697,False,False,False,
bmc-ibm-2.cnf,resource_allocation_like,eda_formal_verification,kissat,"open_cardinality_structure(boxes=335,registry=UNKNOWN)",66.828414,117.577389,167.06051,66.828414,100.232096,False,True,False,
bmc-ibm-3.cnf,no_useful_detected_structure,eda_formal_verification,cadical,"default_in_process_cadical(boxes=0,recovery=COMPLETE,registry=UNKNOWN)",216.743028,317.239713,267.303282,216.743028,50.560254000000015,False,True,False,
bmc-ibm-4.cnf,no_useful_detected_structure,eda_formal_verification,kissat,large_formula(clauses=139716),317.465536,418.03679,519.544073,317.465536,202.07853700000004,False,True,False,
bmc-ibm-5.cnf,no_useful_detected_structure,eda_formal_verification,cadical,"default_in_process_cadical(boxes=0,recovery=COMPLETE,registry=UNKNOWN)",66.086151,166.494505,65.943202,66.086151,-0.14294900000000155,False,False,False,
bmc-ibm-6.cnf,no_useful_detected_structure,eda_formal_verification,kissat,large_formula(clauses=368352),1121.318093,969.380022,970.040006,969.380022,0.6599839999998949,False,True,False,
bmc-ibm-7.cnf,resource_allocation_like,eda_formal_verification,kissat,"open_cardinality_structure(boxes=899,registry=UNKNOWN)",117.27338,167.074034,167.456669,117.27338,50.183289,False,True,False,
bphp_p23_h22.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
bvsub_19952.smt2.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
bw_large.a.cnf,resource_allocation_like,planning_scheduling,kissat,"open_cardinality_structure(boxes=18,registry=UNKNOWN)",17.978586,116.857648,116.273759,17.978586,98.295173,False,True,False,
bw_large.c.cnf,no_useful_detected_structure,planning_scheduling,cadical,"default_in_process_cadical(boxes=0,recovery=COMPLETE,registry=UNKNOWN)",116.788201,216.854607,167.408886,116.788201,50.620684999999995,False,True,False,
bw_large.d.cnf,no_useful_detected_structure,planning_scheduling,kissat,large_formula(clauses=131973),619.825731,920.510724,819.764966,619.825731,199.93923499999994,False,True,False,
circuit_32in32out_with_350gates_6in6out_dist64_seed1.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
circuit_32in32out_with_64gates_8in6out_dist128_seed2.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
circuit_32in32out_with_70gates_7in7out_dist128_seed1.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
circuit_32in32out_with_80gates_7in7out_dist128_seed1.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
circuit_32in64out_with_150gates_6in6out_dist256_seed1.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
circuit_48in64out_with_1000gates_4in4out_dist128_seed4.sanitized.cnf,no_useful_detected_structure,competition_main,kissat,large_formula(clauses=240064),46096.656763,45484.789828,46593.17584,45484.789828,1108.3860120000027,False,True,False,
circuit_48in64out_with_700gates_4in4out_dist128_seed1.sanitized.cnf,no_useful_detected_structure,competition_main,kissat,large_formula(clauses=168064),7647.838796,8651.087285,8348.570396,7647.838796,700.7315999999992,False,True,False,
circuit_48in64out_with_800gates_4in4out_dist128_seed4.sanitized.cnf,no_useful_detected_structure,competition_main,kissat,large_formula(clauses=192064),14374.680082,7045.494982,6841.636126,7045.494982,-203.85885599999983,False,False,False,
circuit_64in64out_with_64gates_8in5out_dist256_seed1.sanitized.cnf,no_useful_detected_structure,competition_main,kissat,large_formula(clauses=507968),31948.674016,35006.45,34953.340536,31948.674016,3004.6665200000025,False,True,False,
clique_n2_k10.sanitized.cnf,resource_allocation_like,competition_main,,,120000.0,11662.534803,120000.0,11662.534803,108337.465197,False,True,False,
cliquecolouring_n13_k9_c8.sanitized.cnf,resource_allocation_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
cliquecolouring_n15_k9_c8.sanitized.cnf,resource_allocation_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
cliquecolouring_n21_k6_c5.sanitized.cnf,resource_allocation_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
cliquecolouring_n31_k5_c4.sanitized.cnf,resource_allocation_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
combined-crypto1-wff-seed-102-wffvars-500-cryptocplx-31-overlap-2.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
constraints_16_0.3_1.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
constraints_16_0.4_1.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
constraints_16_0.5_1.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
constraints_17_0.3_2.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
constraints_17_0.4_1.sanitized.cnf,no_useful_detected_structure,competition_main,cadical,"default_in_process_cadical(boxes=0,recovery=COMPLETE,registry=UNKNOWN)",29236.408053,30586.496512,29132.96042,29236.408053,-103.44763299999977,False,False,False,
constraints_17_0.4_2.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
constraints_17_0.5_2.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
constraints_18_0.3_2.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
constraints_18_0.4_2.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
constraints_25_4_5_12_12_0_0_0.sanitized.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
crn_11_99_u.cnf,cardinality_exact_r_heavy,competition_main,kissat,"open_cardinality_structure(boxes=99,registry=UNKNOWN)",569.103161,1672.273913,1822.914605,569.103161,1253.811444,False,True,False,
ctl_4201_555_unsat_pre.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
ctl_4291_567_2_unsat-sc2013.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
ctl_4291_567_9_unsat.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
dubois20.cnf,cardinality_exact_r_heavy,crafted_parity,kissat,"open_cardinality_structure(boxes=20,registry=UNKNOWN)",18.063373,34.796444,33.968754,18.063373,15.905380999999998,False,True,False,
dubois21.cnf,cardinality_exact_r_heavy,crafted_parity,kissat,"open_cardinality_structure(boxes=21,registry=UNKNOWN)",9.650013,66.803523,34.101629,9.650013,24.451616,False,True,False,
dubois22.cnf,cardinality_exact_r_heavy,crafted_parity,kissat,"open_cardinality_structure(boxes=22,registry=UNKNOWN)",9.581262,34.194619,67.668896,9.581262,58.087634,False,True,False,
dubois23.cnf,cardinality_exact_r_heavy,crafted_parity,kissat,"open_cardinality_structure(boxes=23,registry=UNKNOWN)",18.739915,33.791158,33.955938,18.739915,15.216023000000003,False,True,False,
dubois24.cnf,cardinality_exact_r_heavy,crafted_parity,kissat,"open_cardinality_structure(boxes=24,registry=UNKNOWN)",18.075607,33.803002,34.14531,18.075607,16.069703,False,True,False,
dubois26.cnf,cardinality_exact_r_heavy,crafted_parity,kissat,"open_cardinality_structure(boxes=26,registry=UNKNOWN)",34.88941,33.703898,34.744115,33.703898,1.0402169999999984,False,True,False,
dubois27.cnf,cardinality_exact_r_heavy,crafted_parity,kissat,"open_cardinality_structure(boxes=27,registry=UNKNOWN)",9.399234,67.28746,34.53154,9.399234,25.132306,False,True,False,
dubois28.cnf,cardinality_exact_r_heavy,crafted_parity,kissat,"open_cardinality_structure(boxes=28,registry=UNKNOWN)",18.068891,33.903313,67.16657,18.068891,49.09767899999999,False,True,False,
dubois29.cnf,cardinality_exact_r_heavy,crafted_parity,kissat,"open_cardinality_structure(boxes=29,registry=UNKNOWN)",9.700969,33.861593,34.045214,9.700969,24.344245,False,True,False,
dubois30.cnf,cardinality_exact_r_heavy,crafted_parity,kissat,"open_cardinality_structure(boxes=30,registry=UNKNOWN)",9.362685,34.235853,34.091394,9.362685,24.728709000000002,False,True,False,
dubois50.cnf,cardinality_exact_r_heavy,crafted_parity,kissat,"open_cardinality_structure(boxes=50,registry=UNKNOWN)",17.90599,66.881122,33.68066,17.90599,15.774670000000004,False,True,False,
e0ddr2-10-by-5-1.cnf,no_useful_detected_structure,planning_scheduling,kissat,large_formula(clauses=103887),166.947679,317.044118,317.33657,166.947679,150.388891,False,True,False,
ecarev-110-4099-22-30-7.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
enddr2-10-by-5-1.cnf,no_useful_detected_structure,planning_scheduling,kissat,large_formula(clauses=111567),217.430874,267.286677,267.103581,217.430874,49.67270700000003,False,True,False,
enddr2-10-by-5-8.cnf,no_useful_detected_structure,planning_scheduling,kissat,large_formula(clauses=113729),166.55148,216.559919,216.894004,166.55148,50.342524,False,True,False,
ewddr2-10-by-5-1.cnf,no_useful_detected_structure,planning_scheduling,kissat,large_formula(clauses=118607),166.442571,266.819704,267.215235,166.442571,100.77266400000002,False,True,False,
ewddr2-10-by-5-8.cnf,no_useful_detected_structure,planning_scheduling,kissat,large_formula(clauses=123329),167.05954,368.030446,317.131661,167.05954,150.072121,False,True,False,
ex065_25.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
exam_flat_0.04_2018_3.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
f1000.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=173,registry=UNKNOWN)",16979.713356,23353.648894,22547.615809,16979.713356,5567.902452999999,False,True,False,
f2000.cnf,resource_allocation_like,random_control,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
f600.cnf,resource_allocation_like,random_control,kissat,"open_cardinality_structure(boxes=102,registry=UNKNOWN)",869.587306,20093.387237,20845.452396,869.587306,19975.86509,False,True,False,
f9idw.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
fermat-931960058139995587.cnf,no_useful_detected_structure,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
fixedbandwidth-eq-31_shuffled.cnf,resource_allocation_like,competition_main,,,120000.0,120000.0,120000.0,120000.0,0.0,True,False,True,
flat100-1.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",34.797372,66.801275,66.604581,34.797372,31.807208999999993,False,True,False,
flat100-10.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.133836,66.539166,66.611972,18.133836,48.47813599999999,False,True,False,
flat100-100.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.824921,66.40909,66.820289,17.824921,48.995368,False,True,False,
flat100-11.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.816091,66.541907,66.341454,17.816091,48.525363,False,True,False,
flat100-12.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.532089,33.852221,34.089898,17.532089,16.557809,False,True,False,
flat100-14.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",34.703955,66.465978,33.825332,34.703955,-0.8786229999999975,False,False,False,
flat100-15.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.484553,66.80206,66.626064,17.484553,49.141511,False,True,False,
flat100-16.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.773645,66.504714,66.357793,17.773645,48.584148,False,True,False,
flat100-17.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.798896,66.334218,66.721991,17.798896,48.923095,False,True,False,
flat100-19.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.096858,66.167365,66.271749,18.096858,48.174891,False,True,False,
flat100-2.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",34.034351,66.730957,66.310173,34.034351,32.275822000000005,False,True,False,
flat100-20.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.738761,66.068132,33.901856,17.738761,16.163095000000002,False,True,False,
flat100-21.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.913612,66.437639,116.918708,17.913612,99.005096,False,True,False,
flat100-22.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.753563,66.504698,33.718706,17.753563,15.965142999999998,False,True,False,
flat100-23.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.473849,66.390351,66.139073,17.473849,48.665223999999995,False,True,False,
flat100-24.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",34.874388,67.24649,67.369528,34.874388,32.49514,False,True,False,
flat100-25.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.887401,66.568365,67.035742,17.887401,49.148341,False,True,False,
flat100-26.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.521886,66.960315,66.577737,18.521886,48.055851000000004,False,True,False,
flat100-28.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.243253,67.442924,67.005013,18.243253,48.76176000000001,False,True,False,
flat100-29.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.945052,67.015395,67.071264,17.945052,49.126211999999995,False,True,False,
flat100-3.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",35.013149,67.551825,67.490289,35.013149,32.477140000000006,False,True,False,
flat100-30.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.512865,66.369519,66.445793,18.512865,47.93292799999999,False,True,False,
flat100-31.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.232092,66.900606,66.44338,18.232092,48.211288,False,True,False,
flat100-32.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.046166,67.431062,66.72339,18.046166,48.677223999999995,False,True,False,
flat100-33.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.771259,66.971923,67.04115,18.771259,48.269891,False,True,False,
flat100-35.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",35.240707,67.407526,67.458967,35.240707,32.21826,False,True,False,
flat100-37.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.143027,66.171639,67.094565,18.143027,48.951538,False,True,False,
flat100-38.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.624318,67.250358,66.320444,18.624318,47.69612599999999,False,True,False,
flat100-39.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",19.154908,66.18836,67.035278,19.154908,47.880370000000006,False,True,False,
flat100-4.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.745042,66.32631,66.962884,17.745042,49.217842000000005,False,True,False,
flat100-41.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",34.561687,66.951291,67.234149,34.561687,32.672462,False,True,False,
flat100-42.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.771664,66.523516,66.881312,18.771664,48.10964799999999,False,True,False,
flat100-43.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.60496,67.828317,66.638096,18.60496,48.033136000000006,False,True,False,
flat100-44.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.723403,66.895054,66.795726,17.723403,49.072323,False,True,False,
flat100-46.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.845835,66.989164,66.785689,18.845835,47.939854000000004,False,True,False,
flat100-47.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",34.249533,67.341871,67.484243,34.249533,33.23471000000001,False,True,False,
flat100-48.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.12088,67.034998,66.769272,18.12088,48.648392,False,True,False,
flat100-49.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.995862,66.650602,67.167687,17.995862,49.171825,False,True,False,
flat100-5.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",35.886391,67.025214,66.756576,35.886391,30.870184999999992,False,True,False,
flat100-50.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.790839,66.650769,67.379032,17.790839,49.588193,False,True,False,
flat100-51.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",33.87898,66.51567,66.088934,33.87898,32.209953999999996,False,True,False,
flat100-52.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.632277,66.669298,68.313354,17.632277,50.681077,False,True,False,
flat100-54.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.556059,66.677616,66.352775,17.556059,48.79671599999999,False,True,False,
flat100-55.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.9208,66.217482,66.15338,17.9208,48.23258,False,True,False,
flat100-56.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",19.173086,67.132336,66.954278,19.173086,47.781192000000004,False,True,False,
flat100-57.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",33.999997,66.734903,66.208983,33.999997,32.208986,False,True,False,
flat100-58.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.855908,66.856281,67.389802,17.855908,49.533894000000004,False,True,False,
flat100-59.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.675124,66.272953,66.295845,17.675124,48.620721,False,True,False,
flat100-60.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.757051,66.392666,66.888576,17.757051,49.131524999999996,False,True,False,
flat100-61.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.85025,66.368847,66.864833,17.85025,49.014583,False,True,False,
flat100-62.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",34.038355,66.179437,33.497631,34.038355,-0.5407240000000044,False,False,False,
flat100-63.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.968034,66.381041,66.271902,17.968034,48.303867999999994,False,True,False,
flat100-64.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.793036,66.46413,66.331761,17.793036,48.538725,False,True,False,
flat100-65.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.953148,66.181542,66.678261,17.953148,48.72511300000001,False,True,False,
flat100-66.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.199604,66.548083,66.568392,18.199604,48.368788,False,True,False,
flat100-68.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",33.757024,66.737243,67.578503,33.757024,33.821479,False,True,False,
flat100-69.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.549281,116.650785,67.154601,17.549281,49.60532,False,True,False,
flat100-7.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.638969,66.377033,66.508738,17.638969,48.86976899999999,False,True,False,
flat100-70.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.559896,66.588503,66.446165,17.559896,48.886269,False,True,False,
flat100-72.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.925855,66.319035,33.855322,17.925855,15.929467000000002,False,True,False,
flat100-74.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",34.412625,67.154263,66.300636,34.412625,31.888011,False,True,False,
flat100-75.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.704399,66.528244,67.212874,18.704399,48.508475000000004,False,True,False,
flat100-76.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.23442,66.769904,66.185607,18.23442,47.951187000000004,False,True,False,
flat100-77.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.546778,66.216814,67.126442,17.546778,49.579663999999994,False,True,False,
flat100-78.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.757871,67.747539,66.414957,17.757871,48.657086,False,True,False,
flat100-79.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",34.416248,67.22407,66.696229,34.416248,32.279981,False,True,False,
flat100-8.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.258927,66.342945,66.528093,18.258927,48.269166,False,True,False,
flat100-80.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.163978,66.78992,66.506232,18.163978,48.342254,False,True,False,
flat100-81.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.927869,67.304289,66.475436,18.927869,47.547567,False,True,False,
flat100-82.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.745089,66.763202,66.801291,17.745089,49.056202000000006,False,True,False,
flat100-83.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",33.778448,66.286911,67.437796,33.778448,33.65934800000001,False,True,False,
flat100-84.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.163818,66.462436,65.922139,18.163818,47.758321,False,True,False,
flat100-85.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.702875,66.205896,66.149271,17.702875,48.446396,False,True,False,
flat100-86.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.114062,66.427768,66.321712,18.114062,48.20765,False,True,False,
flat100-87.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.84712,66.468827,66.1673,17.84712,48.32017999999999,False,True,False,
flat100-88.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",34.06613,66.007364,66.293016,34.06613,32.22688599999999,False,True,False,
flat100-89.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.929576,66.439009,66.937423,18.929576,48.007847,False,True,False,
flat100-9.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.066765,66.183896,66.521102,18.066765,48.454336999999995,False,True,False,
flat100-91.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.847742,66.312648,66.616082,17.847742,48.76834000000001,False,True,False,
flat100-92.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.558415,66.749915,66.329902,17.558415,48.77148700000001,False,True,False,
flat100-93.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",34.564353,66.789616,66.977567,34.564353,32.413213999999996,False,True,False,
flat100-94.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.731442,66.343956,67.388186,17.731442,49.656744,False,True,False,
flat100-95.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.859753,33.899894,66.517334,17.859753,48.65758100000001,False,True,False,
flat100-96.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",17.83632,66.740388,67.32994,17.83632,49.49361999999999,False,True,False,
flat100-97.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",18.446723,67.859851,66.961376,18.446723,48.514653,False,True,False,
flat100-98.cnf,resource_allocation_like,matching_capacity,kissat,"open_cardinality_structure(boxes=100,registry=UNKNOWN)",34.92309,66.898139,66.478781,34.92309,31.555690999999996,False,True,False,
